source,raw_file,source_shootout_id,source_match_key,date,home_team,away_team,winner,first_shooter,match_found_in_results,notes
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1987_12_13_malawi_zimbabwe_shootout_001,1987_12_13_malawi_zimbabwe,1987-12-13,Malawi,Zimbabwe,Zimbabwe,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1987_12_18_equatorial_guinea_gabon_shootout_001,1987_12_18_equatorial_guinea_gabon,1987-12-18,Equatorial Guinea,Gabon,Gabon,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1987_12_27_ethiopia_zimbabwe_shootout_001,1987_12_27_ethiopia_zimbabwe,1987-12-27,Ethiopia,Zimbabwe,Ethiopia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_01_06_south_korea_egypt_shootout_001,1988_01_06_south_korea_egypt,1988-01-06,South Korea,Egypt,South Korea,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_03_23_algeria_nigeria_shootout_001,1988_03_23_algeria_nigeria,1988-03-23,Algeria,Nigeria,Nigeria,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_03_26_morocco_algeria_shootout_001,1988_03_26_morocco_algeria,1988-03-26,Morocco,Algeria,Algeria,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_03_31_germany_sweden_shootout_001,1988_03_31_germany_sweden,1988-03-31,Germany,Sweden,Sweden,Sweden,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_05_05_mali_senegal_shootout_001,1988_05_05_mali_senegal,1988-05-05,Mali,Senegal,Mali,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_05_08_guinea_mali_shootout_001,1988_05_08_guinea_mali,1988-05-08,Guinea,Mali,Guinea,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_05_28_canada_greece_shootout_001,1988_05_28_canada_greece,1988-05-28,Canada,Greece,Canada,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_07_19_egypt_syria_shootout_001,1988_07_19_egypt_syria,1988-07-19,Egypt,Syria,Syria,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_07_21_iraq_syria_shootout_001,1988_07_21_iraq_syria,1988-07-21,Iraq,Syria,Iraq,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_09_29_chile_ecuador_shootout_001,1988_09_29_chile_ecuador,1988-09-29,Chile,Ecuador,Ecuador,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_10_16_eswatini_tanzania_shootout_001,1988_10_16_eswatini_tanzania,1988-10-16,Eswatini,Tanzania,Eswatini,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_12_06_central_african_republic_gabon_shootout_001,1988_12_06_central_african_republic_gabon,1988-12-06,Central African Republic,Gabon,Gabon,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_12_17_china_pr_iran_shootout_001,1988_12_17_china_pr_iran,1988-12-17,China PR,Iran,Iran,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1988_12_18_south_korea_saudi_arabia_shootout_001,1988_12_18_south_korea_saudi_arabia,1988-12-18,South Korea,Saudi Arabia,Saudi Arabia,South Korea,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1989_04_23_ghana_gabon_shootout_001,1989_04_23_ghana_gabon,1989-04-23,Ghana,Gabon,Gabon,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1989_04_23_kenya_sudan_shootout_001,1989_04_23_kenya_sudan,1989-04-23,Kenya,Sudan,Kenya,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1989_08_30_indonesia_thailand_shootout_001,1989_08_30_indonesia_thailand,1989-08-30,Indonesia,Thailand,Indonesia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1989_11_08_iran_uganda_shootout_001,1989_11_08_iran_uganda,1989-11-08,Iran,Uganda,Uganda,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1989_11_12_iraq_uganda_shootout_001,1989_11_12_iraq_uganda,1989-11-12,Iraq,Uganda,Iraq,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1989_12_11_chad_cameroon_shootout_001,1989_12_11_chad_cameroon,1989-12-11,Chad,Cameroon,Cameroon,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1989_12_16_malawi_uganda_shootout_001,1989_12_16_malawi_uganda,1989-12-16,Malawi,Uganda,Uganda,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_01_28_nigeria_senegal_shootout_001,1990_01_28_nigeria_senegal,1990-01-28,Nigeria,Senegal,Nigeria,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_02_04_united_states_colombia_shootout_001,1990_02_04_united_states_colombia,1990-02-04,United States,Colombia,Colombia,Colombia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_02_20_colombia_russia_shootout_001,1990_02_20_colombia_russia,1990-02-20,Colombia,Russia,Colombia,Colombia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_05_18_zimbabwe_eswatini_shootout_001,1990_05_18_zimbabwe_eswatini,1990-05-18,Zimbabwe,Eswatini,Zimbabwe,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_06_25_republic_of_ireland_romania_shootout_001,1990_06_25_republic_of_ireland_romania,1990-06-25,Republic of Ireland,Romania,Republic of Ireland,Romania,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_06_30_yugoslavia_argentina_shootout_001,1990_06_30_yugoslavia_argentina,1990-06-30,Yugoslavia,Argentina,Argentina,Argentina,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_07_03_italy_argentina_shootout_001,1990_07_03_italy_argentina,1990-07-03,Italy,Argentina,Argentina,Italy,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_07_04_germany_england_shootout_001,1990_07_04_germany_england,1990-07-04,Germany,England,Germany,England,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_08_03_china_pr_south_korea_shootout_001,1990_08_03_china_pr_south_korea,1990-08-03,China PR,South Korea,South Korea,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_10_01_saudi_arabia_north_korea_shootout_001,1990_10_01_saudi_arabia_north_korea,1990-10-01,Saudi Arabia,North Korea,North Korea,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_10_06_iran_north_korea_shootout_001,1990_10_06_iran_north_korea,1990-10-06,Iran,North Korea,Iran,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_12_17_tanzania_uganda_shootout_001,1990_12_17_tanzania_uganda,1990-12-17,Tanzania,Uganda,Uganda,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1990_12_17_central_african_republic_equatorial_guinea_shootout_001,1990_12_17_central_african_republic_equatorial_guinea,1990-12-17,Central African Republic,Equatorial Guinea,Central African Republic,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_01_21_cameroon_algeria_shootout_001,1991_01_21_cameroon_algeria,1991-01-21,Cameroon,Algeria,Cameroon,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_01_21_senegal_ivory_coast_shootout_001,1991_01_21_senegal_ivory_coast,1991-01-21,Senegal,Ivory Coast,Ivory Coast,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_01_22_senegal_algeria_shootout_001,1991_01_22_senegal_algeria,1991-01-22,Senegal,Algeria,Senegal,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_01_23_ivory_coast_cameroon_shootout_001,1991_01_23_ivory_coast_cameroon,1991-01-23,Ivory Coast,Cameroon,Ivory Coast,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_06_14_south_korea_australia_shootout_001,1991_06_14_south_korea_australia,1991-06-14,South Korea,Australia,South Korea,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_06_16_italy_russia_shootout_001,1991_06_16_italy_russia,1991-06-16,Italy,Russia,Italy,Russia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_07_07_united_states_honduras_shootout_001,1991_07_07_united_states_honduras,1991-07-07,United States,Honduras,United States,United States,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_08_08_czechoslovakia_yugoslavia_shootout_001,1991_08_08_czechoslovakia_yugoslavia,1991-08-08,Czechoslovakia,Yugoslavia,Czechoslovakia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_09_20_fiji_solomon_islands_shootout_001,1991_09_20_fiji_solomon_islands,1991-09-20,Fiji,Solomon Islands,Fiji,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_09_28_egypt_mali_shootout_001,1991_09_28_egypt_mali,1991-09-28,Egypt,Mali,Egypt,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_12_02_indonesia_singapore_shootout_001,1991_12_02_indonesia_singapore,1991-12-02,Indonesia,Singapore,Indonesia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1991_12_04_indonesia_thailand_shootout_001,1991_12_04_indonesia_thailand,1991-12-04,Indonesia,Thailand,Indonesia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1992_01_23_cameroon_ivory_coast_shootout_001,1992_01_23_cameroon_ivory_coast,1992-01-23,Cameroon,Ivory Coast,Ivory Coast,Ivory Coast,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1992_01_26_ghana_ivory_coast_shootout_001,1992_01_26_ghana_ivory_coast,1992-01-26,Ghana,Ivory Coast,Ivory Coast,Ivory Coast,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1992_06_22_netherlands_denmark_shootout_001,1992_06_22_netherlands_denmark,1992-06-22,Netherlands,Denmark,Denmark,Netherlands,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1992_06_27_cuba_martinique_shootout_001,1992_06_27_cuba_martinique,1992-06-27,Cuba,Martinique,Martinique,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1992_08_29_japan_south_korea_shootout_001,1992_08_29_japan_south_korea,1992-08-29,Japan,South Korea,Japan,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1992_09_15_syria_egypt_shootout_001,1992_09_15_syria_egypt,1992-09-15,Syria,Egypt,Egypt,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1992_11_08_china_pr_united_arab_emirates_shootout_001,1992_11_08_china_pr_united_arab_emirates,1992-11-08,China PR,United Arab Emirates,China PR,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1992_11_25_uganda_zambia_shootout_001,1992_11_25_uganda_zambia,1992-11-25,Uganda,Zambia,Uganda,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_01_23_japan_switzerland_shootout_001,1993_01_23_japan_switzerland,1993-01-23,Japan,Switzerland,Switzerland,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_02_20_finland_estonia_shootout_001,1993_02_20_finland_estonia,1993-02-20,Finland,Estonia,Finland,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_02_24_argentina_denmark_shootout_001,1993_02_24_argentina_denmark,1993-02-24,Argentina,Denmark,Argentina,Argentina,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_05_27_bolivia_paraguay_shootout_001,1993_05_27_bolivia_paraguay,1993-05-27,Bolivia,Paraguay,Bolivia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_05_28_martinique_saint_kitts_and_nevis_shootout_001,1993_05_28_martinique_saint_kitts_and_nevis,1993-05-28,Martinique,Saint Kitts and Nevis,Martinique,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_05_30_jamaica_martinique_shootout_001,1993_05_30_jamaica_martinique,1993-05-30,Jamaica,Martinique,Martinique,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_06_17_singapore_myanmar_shootout_001,1993_06_17_singapore_myanmar,1993-06-17,Singapore,Myanmar,Singapore,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_06_26_colombia_uruguay_shootout_001,1993_06_26_colombia_uruguay,1993-06-26,Colombia,Uruguay,Colombia,Colombia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_06_27_brazil_argentina_shootout_001,1993_06_27_brazil_argentina,1993-06-27,Brazil,Argentina,Argentina,Brazil,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_07_01_colombia_argentina_shootout_001,1993_07_01_colombia_argentina,1993-07-01,Colombia,Argentina,Argentina,Colombia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_08_15_australia_canada_shootout_001,1993_08_15_australia_canada,1993-08-15,Australia,Canada,Australia,Australia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_10_24_burundi_guinea_shootout_001,1993_10_24_burundi_guinea,1993-10-24,Burundi,Guinea,Guinea,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1993_12_26_nepal_india_shootout_001,1993_12_26_nepal_india,1993-12-26,Nepal,India,Nepal,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1994_01_29_burkina_faso_guinea_shootout_001,1994_01_29_burkina_faso_guinea,1994-01-29,Burkina Faso,Guinea,Burkina Faso,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1994_04_06_nigeria_ivory_coast_shootout_001,1994_04_06_nigeria_ivory_coast,1994-04-06,Nigeria,Ivory Coast,Nigeria,Nigeria,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1994_07_05_mexico_bulgaria_shootout_001,1994_07_05_mexico_bulgaria,1994-07-05,Mexico,Bulgaria,Bulgaria,Mexico,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1994_07_10_romania_sweden_shootout_001,1994_07_10_romania_sweden,1994-07-10,Romania,Sweden,Sweden,Sweden,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1994_07_17_brazil_italy_shootout_001,1994_07_17_brazil_italy,1994-07-17,Brazil,Italy,Brazil,Italy,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1994_12_08_tanzania_uganda_shootout_001,1994_12_08_tanzania_uganda,1994-12-08,Tanzania,Uganda,Tanzania,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_01_10_denmark_mexico_shootout_001,1995_01_10_denmark_mexico,1995-01-10,Denmark,Mexico,Denmark,Denmark,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_01_13_mexico_nigeria_shootout_001,1995_01_13_mexico_nigeria,1995-01-13,Mexico,Nigeria,Mexico,Nigeria,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_02_26_japan_south_korea_shootout_001,1995_02_26_japan_south_korea,1995-02-26,Japan,South Korea,Japan,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_03_31_india_bangladesh_shootout_001,1995_03_31_india_bangladesh,1995-03-31,India,Bangladesh,India,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_05_21_antigua_and_barbuda_saint_kitts_and_nevis_shootout_001,1995_05_21_antigua_and_barbuda_saint_kitts_and_nevis,1995-05-21,Antigua and Barbuda,Saint Kitts and Nevis,Antigua and Barbuda,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_06_09_paraguay_bolivia_shootout_001,1995_06_09_paraguay_bolivia,1995-06-09,Paraguay,Bolivia,Paraguay,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_07_16_paraguay_colombia_shootout_001,1995_07_16_paraguay_colombia,1995-07-16,Paraguay,Colombia,Colombia,Colombia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_07_17_united_states_mexico_shootout_001,1995_07_17_united_states_mexico,1995-07-17,United States,Mexico,United States,United States,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_07_17_brazil_argentina_shootout_001,1995_07_17_brazil_argentina,1995-07-17,Brazil,Argentina,Brazil,Brazil,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_07_23_uruguay_brazil_shootout_001,1995_07_23_uruguay_brazil,1995-07-23,Uruguay,Brazil,Uruguay,Uruguay,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_08_24_fiji_solomon_islands_shootout_001,1995_08_24_fiji_solomon_islands,1995-08-24,Fiji,Solomon Islands,Solomon Islands,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_11_28_mauritania_sierra_leone_shootout_001,1995_11_28_mauritania_sierra_leone,1995-11-28,Mauritania,Sierra Leone,Sierra Leone,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_12_02_gabon_cameroon_shootout_001,1995_12_02_gabon_cameroon,1995-12-02,Gabon,Cameroon,Cameroon,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_12_02_algeria_ivory_coast_shootout_001,1995_12_02_algeria_ivory_coast,1995-12-02,Algeria,Ivory Coast,Ivory Coast,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_12_06_ethiopia_zanzibar_shootout_001,1995_12_06_ethiopia_zanzibar,1995-12-06,Ethiopia,Zanzibar,Zanzibar,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_12_07_honduras_costa_rica_shootout_001,1995_12_07_honduras_costa_rica,1995-12-07,Honduras,Costa Rica,Honduras,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_12_25_bangladesh_sri_lanka_shootout_001,1995_12_25_bangladesh_sri_lanka,1995-12-25,Bangladesh,Sri Lanka,Bangladesh,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1995_12_27_sri_lanka_nepal_shootout_001,1995_12_27_sri_lanka_nepal,1995-12-27,Sri Lanka,Nepal,Sri Lanka,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_01_28_gabon_tunisia_shootout_001,1996_01_28_gabon_tunisia,1996-01-28,Gabon,Tunisia,Tunisia,Tunisia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_02_22_japan_sweden_shootout_001,1996_02_22_japan_sweden,1996-02-22,Japan,Sweden,Sweden,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_04_28_barbados_jamaica_shootout_001,1996_04_28_barbados_jamaica,1996-04-28,Barbados,Jamaica,Jamaica,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_05_05_guyana_suriname_shootout_001,1996_05_05_guyana_suriname,1996-05-05,Guyana,Suriname,Suriname,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_06_05_martinique_suriname_shootout_001,1996_06_05_martinique_suriname,1996-06-05,Martinique,Suriname,Martinique,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_06_22_england_spain_shootout_001,1996_06_22_england_spain,1996-06-22,England,Spain,England,England,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_06_22_france_netherlands_shootout_001,1996_06_22_france_netherlands,1996-06-22,France,Netherlands,France,Netherlands,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_06_26_france_czech_republic_shootout_001,1996_06_26_france_czech_republic,1996-06-26,France,Czech Republic,Czech Republic,France,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_06_26_england_germany_shootout_001,1996_06_26_england_germany,1996-06-26,England,Germany,Germany,England,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_08_25_ethiopia_uganda_shootout_001,1996_08_25_ethiopia_uganda,1996-08-25,Ethiopia,Uganda,Ethiopia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_11_29_sudan_kenya_shootout_001,1996_11_29_sudan_kenya,1996-11-29,Sudan,Kenya,Sudan,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_12_11_morocco_croatia_shootout_001,1996_12_11_morocco_croatia,1996-12-11,Morocco,Croatia,Croatia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_12_12_croatia_czech_republic_shootout_001,1996_12_12_croatia_czech_republic,1996-12-12,Croatia,Czech Republic,Croatia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_12_19_iran_saudi_arabia_shootout_001,1996_12_19_iran_saudi_arabia,1996-12-19,Iran,Saudi Arabia,Saudi Arabia,Iran,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_12_21_iran_kuwait_shootout_001,1996_12_21_iran_kuwait,1996-12-21,Iran,Kuwait,Iran,Kuwait,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_12_21_united_arab_emirates_saudi_arabia_shootout_001,1996_12_21_united_arab_emirates_saudi_arabia,1996-12-21,United Arab Emirates,Saudi Arabia,Saudi Arabia,Saudi Arabia,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1996_12_27_benin_burkina_faso_shootout_001,1996_12_27_benin_burkina_faso,1996-12-27,Benin,Burkina Faso,Benin,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1997_02_07_russia_serbia_shootout_001,1997_02_07_russia_serbia,1997-02-07,Russia,Serbia,Russia,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1997_04_10_india_iraq_shootout_001,1997_04_10_india_iraq,1997-04-10,India,Iraq,Iraq,NA,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1997_06_22_ecuador_mexico_shootout_001,1997_06_22_ecuador_mexico,1997-06-22,Ecuador,Mexico,Mexico,Ecuador,TRUE,NA
international_results,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/international_results/shootouts.csv,1997_07_10_trinidad_and_tobago_jamaica_shootout_001,1997_07_10_trinidad_and_tobago_jamaica,1997-07-10,Trinidad and Tobago,Jamaica,Trinidad and Tobago,NA,TRUE,NA
