source,dataset,url,local_path,downloaded_at,notes
StatsBomb Open Data,lineups_3749631,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3749631.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3749631.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3749642,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3749642.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3749642.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750180,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750180.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750180.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750191,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750191.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750191.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750200,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750200.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750200.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750201,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750201.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750201.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750234,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750234.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750234.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750235,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750235.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750235.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750240,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750240.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750240.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750244,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750244.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750244.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750245,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750245.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750245.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3750248,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3750248.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3750248.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3752619,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3752619.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3752619.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753972,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753972.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753972.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753973,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753973.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753973.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753974,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753974.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753974.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753975,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753975.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753975.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753976,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753976.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753976.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753977,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753977.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753977.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753978,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753978.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753978.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753979,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753979.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753979.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753980,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753980.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753980.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753981,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753981.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753981.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753982,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753982.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753982.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753983,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753983.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753983.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753984,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753984.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753984.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753985,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753985.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753985.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753986,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753986.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753986.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753987,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753987.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753987.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753988,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753988.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753988.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753989,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753989.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753989.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753990,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753990.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753990.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753991,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753991.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753991.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753992,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753992.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753992.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753993,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753993.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753993.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753994,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753994.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753994.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753995,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753995.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753995.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753996,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753996.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753996.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753997,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753997.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753997.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753998,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753998.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753998.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3753999,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3753999.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3753999.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754000,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754000.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754000.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754001,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754001.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754001.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754002,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754002.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754002.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754003,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754003.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754003.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754004,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754004.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754004.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754005,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754005.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754005.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754006,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754006.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754006.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754007,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754007.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754007.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754008,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754008.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754008.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754009,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754009.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754009.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754010,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754010.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754010.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754011,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754011.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754011.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754012,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754012.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754012.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754013,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754013.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754013.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754014,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754014.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754014.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754015,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754015.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754015.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754016,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754016.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754016.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754017,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754017.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754017.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754018,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754018.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754018.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754019,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754019.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754019.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754020,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754020.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754020.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754021,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754021.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754021.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754022,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754022.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754022.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754023,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754023.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754023.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754024,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754024.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754024.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754025,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754025.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754025.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754026,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754026.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754026.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754027,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754027.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754027.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754028,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754028.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754028.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754029,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754029.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754029.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754030,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754030.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754030.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754031,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754031.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754031.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754032,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754032.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754032.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754033,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754033.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754033.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754034,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754034.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754034.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754035,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754035.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754035.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754036,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754036.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754036.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754037,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754037.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754037.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754038,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754038.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754038.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754039,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754039.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754039.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754040,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754040.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754040.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754041,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754041.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754041.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754042,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754042.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754042.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754043,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754043.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754043.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754044,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754044.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754044.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754045,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754045.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754045.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754046,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754046.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754046.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754047,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754047.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754047.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754048,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754048.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754048.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754049,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754049.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754049.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754050,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754050.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754050.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754051,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754051.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754051.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754052,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754052.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754052.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754053,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754053.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754053.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754054,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754054.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754054.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754055,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754055.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754055.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754056,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754056.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754056.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754057,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754057.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754057.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
