path,source_guess,dataset_guess,raw_or_processed,file_type,rows,columns,date_min,date_max,n_teams,n_competitions,file_size_bytes,modified_time,notes
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69148.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2760390,2026-05-28 12:54:39.562647,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69149.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3141030,2026-05-28 12:54:40.651063,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69151.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2867485,2026-05-28 12:54:40.844072,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69153.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2489158,2026-05-28 12:54:41.304621,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69154.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2868650,2026-05-28 12:54:41.679582,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69155.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3166423,2026-05-28 12:54:42.107856,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69156.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2788287,2026-05-28 12:54:42.271,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69157.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2694187,2026-05-28 12:54:43.209117,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69158.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2960564,2026-05-28 12:54:42.927811,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69159.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3282458,2026-05-28 12:54:43.640741,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69160.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2963182,2026-05-28 12:54:44.261319,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69161.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2648877,2026-05-28 12:54:44.622887,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69162.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2808214,2026-05-28 12:54:45.583135,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69163.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3026771,2026-05-28 12:54:45.237633,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69164.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2814804,2026-05-28 12:54:46.313001,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69165.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2904620,2026-05-28 12:54:46.620042,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69166.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3084007,2026-05-28 12:54:47.040338,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69169.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3291047,2026-05-28 12:54:47.678267,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69170.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3401030,2026-05-28 12:54:47.854026,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69171.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2989748,2026-05-28 12:54:48.270671,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69172.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2700421,2026-05-28 12:54:48.488384,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69173.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3160989,2026-05-28 12:54:49.011545,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69174.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2957757,2026-05-28 12:54:49.190277,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69175.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3247574,2026-05-28 12:54:49.770132,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69176.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2887610,2026-05-28 12:54:50.054427,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69177.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3126982,2026-05-28 12:54:50.338859,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69178.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2789766,2026-05-28 12:54:50.828753,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69179.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3327384,2026-05-28 12:54:51.088729,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69180.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2989079,2026-05-28 12:54:51.434483,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69181.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3208913,2026-05-28 12:54:52.269643,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69182.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3015760,2026-05-28 12:54:51.896065,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69183.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2964915,2026-05-28 12:54:52.520868,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69184.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3149294,2026-05-28 12:54:53.442184,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69185.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2956833,2026-05-28 12:54:53.457947,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69186.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3299331,2026-05-28 12:54:54.020923,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69187.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2789441,2026-05-28 12:54:54.541445,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69188.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3486707,2026-05-28 12:54:55.066873,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69189.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2834935,2026-05-28 12:54:55.29792,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69191.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2989229,2026-05-28 12:54:55.655329,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69195.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2722090,2026-05-28 12:54:55.923168,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69199.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3001760,2026-05-28 12:54:56.407303,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69202.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2792549,2026-05-28 12:54:56.557702,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69205.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2600250,2026-05-28 12:54:56.92737,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69207.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3041239,2026-05-28 12:54:57.559406,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69208.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2811018,2026-05-28 12:54:57.738225,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69209.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3130146,2026-05-28 12:54:58.156141,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69210.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3225310,2026-05-28 12:54:58.959744,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69211.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2553645,2026-05-28 12:54:58.859424,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69212.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3137840,2026-05-28 12:54:59.542392,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69213.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2767312,2026-05-28 12:54:59.660128,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69214.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2868614,2026-05-28 12:55:00.246004,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69215.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3121845,2026-05-28 12:55:00.382238,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69216.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2968863,2026-05-28 12:55:01.432576,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69217.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3099692,2026-05-28 12:55:01.120335,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69218.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3128251,2026-05-28 12:55:02.377538,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69219.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2945839,2026-05-28 12:55:01.945069,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69220.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3467632,2026-05-28 12:55:02.864659,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69221.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3501996,2026-05-28 12:55:08.604923,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69222.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2878318,2026-05-28 12:55:03.347671,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69223.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3180672,2026-05-28 12:55:03.906459,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69224.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3237619,2026-05-28 12:55:04.474949,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69225.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2915936,2026-05-28 12:55:05.153739,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69226.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3346541,2026-05-28 12:55:05.748665,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69227.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2906093,2026-05-28 12:55:06.348166,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69228.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3323749,2026-05-28 12:55:06.978202,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69229.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3066546,2026-05-28 12:55:07.608591,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69230.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3315232,2026-05-28 12:55:08.248045,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69231.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3122165,2026-05-28 12:55:08.821383,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69232.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3035031,2026-05-28 12:55:09.631465,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69233.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3174861,2026-05-28 12:55:10.15977,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69234.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3540416,2026-05-28 12:55:10.370359,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69235.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2342534,2026-05-28 12:55:10.779804,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69236.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2944536,2026-05-28 12:55:11.199908,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69237.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3205352,2026-05-28 12:55:11.601831,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69238.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3211752,2026-05-28 12:55:12.029782,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69239.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2893221,2026-05-28 12:55:12.512524,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69240.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3151842,2026-05-28 12:55:12.907283,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69241.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3362208,2026-05-28 12:55:13.312788,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69242.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3019237,2026-05-28 12:55:13.86389,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69243.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3277175,2026-05-28 12:55:14.057561,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69244.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3410047,2026-05-28 12:55:15.090337,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69245.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3247677,2026-05-28 12:55:14.974744,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69246.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3096138,2026-05-28 12:55:15.510932,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69247.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3305875,2026-05-28 12:55:16.246139,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69248.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3248278,2026-05-28 12:55:16.423756,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69249.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3134964,2026-05-28 12:55:16.959369,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69250.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2706160,2026-05-28 12:55:17.505809,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69251.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2760054,2026-05-28 12:55:18.251214,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69252.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3243772,2026-05-28 12:55:18.433423,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69253.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3634384,2026-05-28 12:55:19.19726,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69254.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3335687,2026-05-28 12:55:19.652925,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69255.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3058235,2026-05-28 12:55:20.001189,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69256.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3312245,2026-05-28 12:55:20.470643,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69257.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3046251,2026-05-28 12:55:20.696658,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69258.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2703634,2026-05-28 12:55:21.014951,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69259.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3186575,2026-05-28 12:55:21.902775,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69260.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3110876,2026-05-28 12:55:21.916611,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69262.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3355318,2026-05-28 12:55:22.869933,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69263.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3123643,2026-05-28 12:55:22.745885,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69264.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3593584,2026-05-28 12:55:23.55692,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69265.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3642863,2026-05-28 12:55:23.776602,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69267.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2880875,2026-05-28 12:55:24.200054,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69268.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3444629,2026-05-28 12:55:24.547062,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69269.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3021505,2026-05-28 12:55:24.801151,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69270.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3318458,2026-05-28 12:55:25.22035,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69271.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3089649,2026-05-28 12:55:25.60658,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69272.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3838286,2026-05-28 12:55:25.941196,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69273.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2827260,2026-05-28 12:55:26.23668,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69274.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3376677,2026-05-28 12:55:26.599813,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69275.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3177720,2026-05-28 12:55:27.057499,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69276.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3658286,2026-05-28 12:55:27.421055,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69277.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2994603,2026-05-28 12:55:27.711959,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69278.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3622606,2026-05-28 12:55:28.137119,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69279.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2853925,2026-05-28 12:55:28.387191,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69280.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3760580,2026-05-28 12:55:28.853248,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69282.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3620264,2026-05-28 12:55:29.292888,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69283.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3563656,2026-05-28 12:55:29.544102,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69284.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3700606,2026-05-28 12:55:29.991967,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69285.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2979341,2026-05-28 12:55:30.2785,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69286.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3178454,2026-05-28 12:55:30.59851,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69287.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,3223345,2026-05-28 12:55:31.495542,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/69288.json,StatsBomb Open Data,statsbomb_events_raw,raw,json,NA,NA,NA,NA,NA,NA,2924903,2026-05-28 12:55:31.243186,NA
